Context,Epsilon,Delta,Aproximation_type,Distribution_type,Threads,Total_execution_time,Total_time,Total_exec_time_2,Total_closure_time,Updown_time,Total_closure_computations,Total_up_down_computes,Basis_size,Total_counter_examples,Sum_total_tries,Equal_to_count,Empty_set_closure_computes,Support_avg,Support_p10,Support_p50,Support_p90,Support_p95
ArtificialDS/Example2/15,0.01,0.1,strong,area-based,8,0.819293,0.459819,0.351857,0.026656,0.264750,1173,394785,466,883,221095,-97,0,30.309967,33.333333,31.111111,24.4444442,4.444444
ArtificialDS/Example2/10,0.01,0.1,weak,uniform,8,0.286693,0.111879,0.170505,0.000000,0.103097,0,171655,316,629,82609,-25,9,32.552743,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,weak,frequent,8,0.112997,0.053256,0.056662,0.000000,0.043504,0,67109,185,336,39369,-13,0,31.675676,33.333333,33.333333,26.6666672,6.666667
ArtificialDS/Example2/10,0.01,0.1,weak,area-based,8,0.320015,0.167550,0.147366,0.000000,0.093184,0,167637,299,578,90845,22,4,32.441472,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,strong,uniform,8,0.468714,0.198456,0.264821,0.044906,0.169105,4658,310281,413,804,163702,69,9,32.719935,33.333333,33.333333,30.0000003,0.000000
ArtificialDS/Example2/10,0.01,0.1,strong,frequent,8,0.336414,0.147928,0.183876,0.022885,0.126878,2268,230183,341,650,133103,-4,7,32.463343,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,strong,area-based,8,0.306668,0.162175,0.139083,0.017841,0.087892,1998,163231,291,576,90741,74,3,32.336770,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.026192,0.005295,0.001748,0.000000,0.003605,0,164,4,10,116,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,frequent,8,0.021766,0.000000,0.000000,0.000000,0.000555,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,area-based,8,0.021613,0.000000,0.000000,0.000000,0.000577,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.021765,0.000000,0.000000,0.000000,0.000551,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,frequent,8,0.023171,0.000000,0.000000,0.000000,0.000559,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,area-based,8,0.020994,0.000000,0.000000,0.000000,0.000547,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,uniform,8,0.374715,0.065301,0.000866,0.000000,0.006976,0,50,1,1,14,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,weak,frequent,8,0.382061,0.000000,0.000000,0.000000,0.008472,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,area-based,8,0.380973,0.000000,0.000000,0.000000,0.008336,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.023462,0.003830,0.000365,0.000000,0.001137,0,63,2,3,37,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,frequent,8,0.020911,0.000000,0.000000,0.000000,0.000603,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,area-based,8,0.021391,0.000000,0.000000,0.000000,0.000580,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.028178,0.006645,0.002675,0.000037,0.005551,33,267,5,15,189,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,frequent,8,0.021193,0.000000,0.000000,0.000000,0.000574,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,area-based,8,0.022893,0.000000,0.000000,0.000000,0.000547,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,uniform,8,0.375064,0.065151,0.000863,0.000000,0.007039,0,49,1,1,14,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,weak,frequent,8,0.382491,0.000000,0.000000,0.000000,0.008189,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,area-based,8,0.382575,0.000000,0.000000,0.000000,0.008376,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.024108,0.004742,0.000969,0.000000,0.002356,0,120,4,6,81,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,frequent,8,0.020690,0.000000,0.000000,0.000000,0.000556,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,area-based,8,0.021494,0.000000,0.000000,0.000000,0.000564,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.023207,0.003434,0.000139,0.000002,0.000849,5,52,1,2,26,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,frequent,8,0.022434,0.000000,0.000000,0.000000,0.000607,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,area-based,8,0.022928,0.000000,0.000000,0.000000,0.000548,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,uniform,8,0.373114,0.000000,0.000000,0.000000,0.007864,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,frequent,8,0.382638,0.000000,0.000000,0.000000,0.008239,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,area-based,8,0.383455,0.000000,0.000000,0.000000,0.008527,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.033045,0.009690,0.004897,0.000000,0.009771,0,475,5,25,347,0,3,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,frequent,8,0.021673,0.000000,0.000000,0.000000,0.000579,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,area-based,8,0.020740,0.000000,0.000000,0.000000,0.000561,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.032497,0.008315,0.003815,0.000058,0.007894,41,376,5,19,269,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,frequent,8,0.022265,0.000000,0.000000,0.000000,0.000601,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,area-based,8,0.021513,0.000000,0.000000,0.000000,0.000618,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,uniform,8,0.374184,0.000000,0.000000,0.000000,0.007974,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,frequent,8,0.381481,0.000000,0.000000,0.000000,0.008276,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,area-based,8,0.380601,0.000000,0.000000,0.000000,0.008245,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,strong,uniform,8,0.380981,0.068338,0.000861,0.000000,0.008666,1,53,1,1,16,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,strong,frequent,8,0.382414,0.000000,0.000000,0.000000,0.008151,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,strong,area-based,8,0.378160,0.000000,0.000000,0.000000,0.008227,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.023533,0.000000,0.000000,0.000000,0.000533,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,frequent,8,0.021253,0.000000,0.000000,0.000000,0.000583,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,area-based,8,0.021980,0.000000,0.000000,0.000000,0.000570,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.023890,0.004145,0.000645,0.000007,0.001533,6,87,3,4,55,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,frequent,8,0.020800,0.000000,0.000000,0.000000,0.000568,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,area-based,8,0.022739,0.000000,0.000000,0.000000,0.000576,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,uniform,8,0.374246,0.065218,0.000861,0.000000,0.007011,0,50,1,1,14,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,weak,frequent,8,0.380421,0.000000,0.000000,0.000000,0.008177,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,area-based,8,0.380129,0.000000,0.000000,0.000000,0.008134,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,strong,uniform,8,0.375740,0.064329,0.000863,0.000000,0.003364,1,47,1,1,10,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,strong,frequent,8,0.382094,0.000000,0.000000,0.000000,0.008144,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,strong,area-based,8,0.379438,0.000000,0.000000,0.000000,0.008291,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.024301,0.004327,0.000059,0.000000,0.000387,0,36,1,1,11,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,frequent,8,0.024369,0.000000,0.000000,0.000000,0.000577,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,weak,area-based,8,0.020847,0.000000,0.000000,0.000000,0.000584,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.023246,0.002995,0.000059,0.000000,0.000406,1,37,1,1,12,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,frequent,8,0.021472,0.000000,0.000000,0.000000,0.000602,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.3,0.1,strong,area-based,8,0.021632,0.000000,0.000000,0.000000,0.000555,0,34,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,uniform,8,0.370526,0.061518,0.000862,0.000000,0.003431,0,47,1,1,10,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,weak,frequent,8,0.381422,0.000000,0.000000,0.000000,0.008430,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,weak,area-based,8,0.381372,0.000000,0.000000,0.000000,0.008122,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,strong,uniform,8,0.379049,0.000000,0.000000,0.000000,0.007919,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,strong,frequent,8,0.387053,0.000000,0.000000,0.000000,0.008212,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.3,0.1,strong,area-based,8,0.378831,0.000000,0.000000,0.000000,0.008266,0,45,0,0,9,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,weak,uniform,8,0.031137,0.009149,0.004059,0.000000,0.008953,0,441,5,20,331,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,weak,frequent,8,0.022080,0.000000,0.000000,0.000000,0.000867,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,weak,area-based,8,0.023538,0.000000,0.000000,0.000000,0.000879,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,strong,uniform,8,0.033916,0.010496,0.004248,0.000056,0.010323,59,528,5,21,428,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,strong,frequent,8,0.021890,0.000000,0.000000,0.000000,0.000947,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,strong,area-based,8,0.020838,0.000000,0.000000,0.000000,0.000873,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,weak,uniform,8,0.378692,0.000000,0.000000,0.000000,0.012304,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,weak,frequent,8,0.382943,0.000000,0.000000,0.000000,0.012704,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,weak,area-based,8,0.384856,0.000000,0.000000,0.000000,0.012539,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,strong,uniform,8,0.382042,0.000000,0.000000,0.000000,0.012438,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,strong,frequent,8,0.387016,0.000000,0.000000,0.000000,0.013106,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,strong,area-based,8,0.386975,0.000000,0.000000,0.000000,0.012767,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,weak,uniform,8,0.024298,0.004707,0.000213,0.000000,0.000997,0,61,2,2,34,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,weak,frequent,8,0.023437,0.000000,0.000000,0.000000,0.000914,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,weak,area-based,8,0.022268,0.000000,0.000000,0.000000,0.000884,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,strong,uniform,8,0.020805,0.000000,0.000000,0.000000,0.000862,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,strong,frequent,8,0.021270,0.000000,0.000000,0.000000,0.000924,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,strong,area-based,8,0.021860,0.000000,0.000000,0.000000,0.000893,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,weak,uniform,8,0.460844,0.116276,0.031429,0.000000,0.087533,0,303,6,14,210,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.2,0.1,weak,frequent,8,0.384135,0.000000,0.000000,0.000000,0.012648,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,weak,area-based,8,0.388031,0.000000,0.000000,0.000000,0.012707,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,strong,uniform,8,0.420557,0.091674,0.014986,0.000014,0.044629,10,164,5,7,103,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.2,0.1,strong,frequent,8,0.386479,0.000000,0.000000,0.000000,0.012808,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,strong,area-based,8,0.385807,0.000000,0.000000,0.000000,0.012863,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,weak,uniform,8,0.034963,0.010647,0.004497,0.000000,0.009476,0,444,5,23,321,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,weak,frequent,8,0.021861,0.000000,0.000000,0.000000,0.000904,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,weak,area-based,8,0.022119,0.000000,0.000000,0.000000,0.000889,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,strong,uniform,8,0.032583,0.009411,0.003681,0.000052,0.009065,46,417,5,18,326,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,strong,frequent,8,0.022599,0.000000,0.000000,0.000000,0.000885,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.2,0.1,strong,area-based,8,0.022882,0.000000,0.000000,0.000000,0.000905,0,39,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,weak,uniform,8,0.376816,0.063866,0.000888,0.000000,0.005267,0,50,1,1,16,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.2,0.1,weak,frequent,8,0.383306,0.000000,0.000000,0.000000,0.012644,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,weak,area-based,8,0.384790,0.000000,0.000000,0.000000,0.012709,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,strong,uniform,8,0.395605,0.079172,0.003876,0.000005,0.022666,6,91,2,3,52,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.2,0.1,strong,frequent,8,0.386025,0.000000,0.000000,0.000000,0.013005,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.2,0.1,strong,area-based,8,0.384480,0.000000,0.000000,0.000000,0.012550,0,50,0,0,14,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,weak,uniform,8,0.034101,0.010561,0.004498,0.000000,0.011394,0,576,5,22,462,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,weak,frequent,8,0.024504,0.000000,0.000000,0.000000,0.001857,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,weak,area-based,8,0.024334,0.000000,0.000000,0.000000,0.001802,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,strong,uniform,8,0.034131,0.011304,0.004607,0.000075,0.012459,74,643,5,24,522,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,strong,frequent,8,0.023126,0.000000,0.000000,0.000000,0.001842,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,strong,area-based,8,0.023721,0.000000,0.000000,0.000000,0.001856,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,weak,uniform,8,0.583827,0.184461,0.073540,0.000000,0.206652,0,749,6,29,570,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,weak,frequent,8,0.401287,0.000000,0.000000,0.000000,0.026722,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,weak,area-based,8,0.399107,0.000000,0.000000,0.000000,0.026634,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,strong,uniform,8,0.607234,0.214987,0.064420,0.000082,0.224351,54,786,6,26,633,-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,strong,frequent,8,0.399202,0.000000,0.000000,0.000000,0.026683,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,strong,area-based,8,0.399026,0.000000,0.000000,0.000000,0.026434,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,weak,uniform,8,0.035313,0.011047,0.003875,0.000000,0.009809,0,459,5,19,355,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,weak,frequent,8,0.026087,0.000000,0.000000,0.000000,0.001813,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,weak,area-based,8,0.024018,0.000000,0.000000,0.000000,0.001857,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,strong,uniform,8,0.035077,0.011726,0.004636,0.000077,0.012620,72,648,5,22,534,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,strong,frequent,8,0.022675,0.000000,0.000000,0.000000,0.001834,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,strong,area-based,8,0.023219,0.000000,0.000000,0.000000,0.001856,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,weak,uniform,8,0.767952,0.202488,0.075594,0.000000,0.225677,0,808,6,30,640,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,weak,frequent,8,0.398028,0.000000,0.000000,0.000000,0.026460,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,weak,area-based,8,0.399418,0.000000,0.000000,0.000000,0.026007,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,strong,uniform,8,0.384761,0.071578,0.000862,0.000000,0.015755,1,75,1,1,39,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,strong,frequent,8,0.398415,0.000000,0.000000,0.000000,0.026404,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,strong,area-based,8,0.398721,0.000000,0.000000,0.000000,0.026341,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,weak,uniform,8,0.038829,0.013940,0.004704,0.000000,0.013248,0,686,5,24,570,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,weak,frequent,8,0.023007,0.000000,0.000000,0.000000,0.001838,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,weak,area-based,8,0.024711,0.000000,0.000000,0.000000,0.001801,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,strong,uniform,8,0.034000,0.010850,0.004736,0.000075,0.011904,63,595,5,26,463,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,strong,frequent,8,0.022544,0.000000,0.000000,0.000000,0.001832,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.1,0.1,strong,area-based,8,0.023369,0.000000,0.000000,0.000000,0.001841,0,54,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,weak,uniform,8,0.625561,0.219927,0.080291,0.000000,0.247558,0,921,6,33,723,1,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,weak,frequent,8,0.403475,0.000000,0.000000,0.000000,0.026779,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,weak,area-based,8,0.397188,0.000000,0.000000,0.000000,0.026557,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,strong,uniform,8,0.589842,0.196703,0.067229,0.000084,0.209587,75,744,6,28,585,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,strong,frequent,8,0.399826,0.000000,0.000000,0.000000,0.026653,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.1,0.1,strong,area-based,8,0.398426,0.000000,0.000000,0.000000,0.026409,0,65,0,0,29,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.05,0.1,weak,uniform,8,0.036306,0.011619,0.004524,0.000000,0.013639,0,717,5,23,602,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,weak,frequent,8,0.024883,0.000000,0.000000,0.000000,0.003717,0,84,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.05,0.1,weak,area-based,8,0.026015,0.000000,0.000000,0.000000,0.003703,0,84,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.05,0.1,strong,uniform,8,0.033936,0.010732,0.003825,0.000081,0.012193,79,595,5,19,497,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,strong,frequent,8,0.024111,0.000000,0.000000,0.000000,0.003813,0,84,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.05,0.1,strong,area-based,8,0.028022,0.000000,0.000000,0.000000,0.003682,0,84,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.05,0.1,weak,uniform,8,0.676205,0.250352,0.075540,0.000000,0.294840,0,1136,6,31,949,-2,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,weak,frequent,8,0.424963,0.000000,0.000000,0.000000,0.054079,0,95,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.05,0.1,weak,area-based,8,0.424717,0.000000,0.000000,0.000000,0.054054,0,95,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.05,0.1,strong,uniform,8,0.662902,0.240383,0.076404,0.000111,0.282040,77,1098,6,32,920,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,strong,frequent,8,0.428440,0.000000,0.000000,0.000000,0.054347,0,95,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.05,0.1,strong,area-based,8,0.425697,0.000000,0.000000,0.000000,0.053937,0,95,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.05,0.1,weak,uniform,8,0.040157,0.013718,0.004493,0.000000,0.014936,0,784,5,23,670,-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,weak,frequent,8,0.025367,0.000000,0.000000,0.000000,0.003825,0,84,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.05,0.1,weak,area-based,8,0.025412,0.000000,0.000000,0.000000,0.003718,0,84,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.05,0.1,strong,uniform,8,0.037464,0.013615,0.004547,0.000081,0.015695,103,845,5,23,729,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,strong,frequent,8,0.023993,0.000000,0.000000,0.000000,0.003772,0,84,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/5,0.05,0.1,strong,area-based,8,0.025642,0.000000,0.000000,0.000000,0.003715,0,84,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.05,0.1,weak,uniform,8,0.588067,0.180761,0.062568,0.000000,0.210969,0,786,6,25,628,-1,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,weak,frequent,8,0.424724,0.000000,0.000000,0.000000,0.053454,0,95,0,0,59,0,0,0,0,0,0,0
ArtificialDS/Example1/6,0.05,0.1,weak,area-based,8,0.423522,0.000000,0.000000,0.000000,0.053672,0,95,0,0,59,0,0,0,0,0,0,0
